Code,Center Name,Purchase Date,Indent Date,No of Purchy,Qty in Qtls
19,HAUKANA MATERA,17-01-2023,14-01-2023,1,48.16
19,HAUKANA MATERA,17-01-2023,15-01-2023,1,23.76
19,HAUKANA MATERA,17-01-2023,16-01-2023,5,203.83
19,HAUKANA MATERA,17-01-2023,17-01-2023,6,250.78
19,HAUKANA MATERA,19-01-2023,16-01-2023,1,23.12
19,HAUKANA MATERA,19-01-2023,17-01-2023,3,128.74
19,HAUKANA MATERA,19-01-2023,18-01-2023,5,204.24
19,HAUKANA MATERA,19-01-2023,19-01-2023,2,74.79
19,HAUKANA MATERA,20-01-2023,18-01-2023,1,46.23
19,HAUKANA MATERA,20-01-2023,19-01-2023,3,129.63
19,HAUKANA MATERA,20-01-2023,20-01-2023,2,106.67
19,HAUKANA MATERA,22-01-2023,19-01-2023,4,181.67
19,HAUKANA MATERA,22-01-2023,20-01-2023,2,106.72
19,HAUKANA MATERA,22-01-2023,21-01-2023,3,132.65
19,HAUKANA MATERA,22-01-2023,22-01-2023,1,23.61
19,HAUKANA MATERA,23-01-2023,20-01-2023,2,102.56
19,HAUKANA MATERA,23-01-2023,21-01-2023,3,131.72
19,HAUKANA MATERA,24-01-2023,21-01-2023,3,160.22
19,HAUKANA MATERA,24-01-2023,22-01-2023,2,106.72
19,HAUKANA MATERA,25-01-2023,22-01-2023,2,100.53
19,HAUKANA MATERA,25-01-2023,23-01-2023,4,182.36
19,HAUKANA MATERA,25-01-2023,24-01-2023,3,162.31
19,HAUKANA MATERA,26-01-2023,23-01-2023,2,105.54
19,HAUKANA MATERA,26-01-2023,24-01-2023,3,128.79
19,HAUKANA MATERA,26-01-2023,26-01-2023,1,23.41
20,LAUKAHI,13-11-2022,13-11-2022,5,115.19
20,LAUKAHI,14-11-2022,13-11-2022,4,122.46
20,LAUKAHI,14-11-2022,14-11-2022,6,170.72
20,LAUKAHI,16-11-2022,13-11-2022,7,164.23
20,LAUKAHI,16-11-2022,14-11-2022,11,348.02
20,LAUKAHI,16-11-2022,15-11-2022,7,221.86
20,LAUKAHI,16-11-2022,16-11-2022,1,54.45
20,LAUKAHI,18-11-2022,14-11-2022,5,113.54
20,LAUKAHI,18-11-2022,15-11-2022,8,246.60
20,LAUKAHI,18-11-2022,16-11-2022,8,212.79
20,LAUKAHI,18-11-2022,17-11-2022,4,94.49
20,LAUKAHI,19-11-2022,13-11-2022,5,118.01
20,LAUKAHI,19-11-2022,14-11-2022,4,94.00
20,LAUKAHI,19-11-2022,15-11-2022,8,214.83
20,LAUKAHI,19-11-2022,16-11-2022,6,171.12
20,LAUKAHI,19-11-2022,17-11-2022,12,308.03
20,LAUKAHI,20-11-2022,14-11-2022,1,23.51
20,LAUKAHI,20-11-2022,15-11-2022,3,70.28
20,LAUKAHI,20-11-2022,16-11-2022,3,99.79
20,LAUKAHI,20-11-2022,17-11-2022,6,134.28
20,LAUKAHI,20-11-2022,20-11-2022,6,230.11
20,LAUKAHI,21-11-2022,15-11-2022,1,23.56
20,LAUKAHI,21-11-2022,17-11-2022,1,23.61
20,LAUKAHI,21-11-2022,20-11-2022,4,124.14
20,LAUKAHI,21-11-2022,21-11-2022,16,407.86
20,LAUKAHI,22-11-2022,20-11-2022,2,47.42
20,LAUKAHI,22-11-2022,21-11-2022,2,47.27
20,LAUKAHI,22-11-2022,22-11-2022,21,520.62
20,LAUKAHI,23-11-2022,21-11-2022,1,23.71
20,LAUKAHI,23-11-2022,22-11-2022,1,23.46
20,LAUKAHI,23-11-2022,23-11-2022,20,677.57
20,LAUKAHI,24-11-2022,20-11-2022,1,23.46
20,LAUKAHI,24-11-2022,24-11-2022,27,726.71
20,LAUKAHI,25-11-2022,23-11-2022,2,44.11
20,LAUKAHI,25-11-2022,24-11-2022,7,193.24
20,LAUKAHI,25-11-2022,25-11-2022,32,1045.85
20,LAUKAHI,26-11-2022,24-11-2022,7,253.23
20,LAUKAHI,26-11-2022,25-11-2022,6,141.81
20,LAUKAHI,26-11-2022,26-11-2022,9,271.45
20,LAUKAHI,27-11-2022,26-11-2022,15,473.15
20,LAUKAHI,27-11-2022,27-11-2022,14,538.56
20,LAUKAHI,28-11-2022,24-11-2022,3,70.39
20,LAUKAHI,28-11-2022,25-11-2022,3,70.63
20,LAUKAHI,28-11-2022,26-11-2022,7,193.39
20,LAUKAHI,28-11-2022,27-11-2022,5,177.11
20,LAUKAHI,28-11-2022,28-11-2022,11,378.51
20,LAUKAHI,29-11-2022,24-11-2022,1,53.51
20,LAUKAHI,29-11-2022,25-11-2022,3,100.93
20,LAUKAHI,29-11-2022,26-11-2022,2,45.93
20,LAUKAHI,29-11-2022,27-11-2022,1,51.93
20,LAUKAHI,29-11-2022,28-11-2022,5,147.26
20,LAUKAHI,29-11-2022,29-11-2022,11,531.67
20,LAUKAHI,30-11-2022,27-11-2022,7,220.82
20,LAUKAHI,30-11-2022,28-11-2022,7,165.97
20,LAUKAHI,30-11-2022,29-11-2022,2,64.99
20,LAUKAHI,30-11-2022,30-11-2022,13,427.81
20,LAUKAHI,01-12-2022,27-11-2022,2,46.87
20,LAUKAHI,01-12-2022,28-11-2022,4,213.15
20,LAUKAHI,01-12-2022,29-11-2022,3,131.02
20,LAUKAHI,01-12-2022,30-11-2022,5,148.05
20,LAUKAHI,01-12-2022,01-12-2022,5,239.93
20,LAUKAHI,02-12-2022,28-11-2022,6,256.66
20,LAUKAHI,02-12-2022,29-11-2022,5,206.41
20,LAUKAHI,02-12-2022,30-11-2022,9,230.11
20,LAUKAHI,02-12-2022,01-12-2022,12,459.86
20,LAUKAHI,02-12-2022,02-12-2022,4,94.54
20,LAUKAHI,03-12-2022,29-11-2022,2,107.62
20,LAUKAHI,03-12-2022,30-11-2022,5,175.92
20,LAUKAHI,03-12-2022,01-12-2022,9,302.19
20,LAUKAHI,03-12-2022,02-12-2022,19,537.90
20,LAUKAHI,04-12-2022,30-11-2022,3,101.77
20,LAUKAHI,04-12-2022,01-12-2022,4,184.73
20,LAUKAHI,04-12-2022,02-12-2022,1,23.66
20,LAUKAHI,04-12-2022,04-12-2022,24,747.18
20,LAUKAHI,05-12-2022,01-12-2022,1,54.35
20,LAUKAHI,05-12-2022,04-12-2022,1,23.51
20,LAUKAHI,05-12-2022,05-12-2022,20,656.39
20,LAUKAHI,06-12-2022,02-12-2022,2,47.42
20,LAUKAHI,06-12-2022,04-12-2022,2,47.27
20,LAUKAHI,06-12-2022,05-12-2022,4,124.59
20,LAUKAHI,06-12-2022,06-12-2022,13,489.40
20,LAUKAHI,07-12-2022,05-12-2022,1,23.46
20,LAUKAHI,07-12-2022,06-12-2022,11,377.93
20,LAUKAHI,07-12-2022,07-12-2022,15,684.71
20,LAUKAHI,08-12-2022,07-12-2022,6,233.34
20,LAUKAHI,09-12-2022,09-12-2022,23,788.56
20,LAUKAHI,10-12-2022,09-12-2022,2,47.27
20,LAUKAHI,10-12-2022,10-12-2022,20,625.12
20,LAUKAHI,11-12-2022,09-12-2022,2,78.01
20,LAUKAHI,11-12-2022,10-12-2022,5,179.48
20,LAUKAHI,11-12-2022,11-12-2022,17,676.35
20,LAUKAHI,12-12-2022,12-12-2022,16,593.89
20,LAUKAHI,13-12-2022,11-12-2022,1,54.45
20,LAUKAHI,13-12-2022,12-12-2022,3,101.77
20,LAUKAHI,13-12-2022,13-12-2022,24,782.17
20,LAUKAHI,14-12-2022,11-12-2022,1,54.25
20,LAUKAHI,14-12-2022,12-12-2022,4,93.85
20,LAUKAHI,14-12-2022,13-12-2022,4,124.79
20,LAUKAHI,14-12-2022,14-12-2022,21,617.78
20,LAUKAHI,15-12-2022,13-12-2022,2,77.71
20,LAUKAHI,15-12-2022,14-12-2022,18,422.46
20,LAUKAHI,15-12-2022,15-12-2022,19,783.82
20,LAUKAHI,16-12-2022,14-12-2022,1,23.61
20,LAUKAHI,16-12-2022,15-12-2022,6,293.67
20,LAUKAHI,16-12-2022,16-12-2022,17,672.94
20,LAUKAHI,17-12-2022,16-12-2022,8,280.06
20,LAUKAHI,17-12-2022,17-12-2022,20,687.98
20,LAUKAHI,18-12-2022,16-12-2022,3,71.18
20,LAUKAHI,18-12-2022,17-12-2022,9,209.38
20,LAUKAHI,18-12-2022,18-12-2022,15,508.70
20,LAUKAHI,19-12-2022,18-12-2022,2,108.80
20,LAUKAHI,20-12-2022,20-12-2022,18,637.30
20,LAUKAHI,21-12-2022,20-12-2022,1,23.71
20,LAUKAHI,21-12-2022,21-12-2022,15,538.20
20,LAUKAHI,22-12-2022,20-12-2022,2,78.06
20,LAUKAHI,22-12-2022,21-12-2022,7,192.80
20,LAUKAHI,22-12-2022,22-12-2022,21,679.92
20,LAUKAHI,23-12-2022,20-12-2022,1,23.76
20,LAUKAHI,23-12-2022,22-12-2022,3,101.82
20,LAUKAHI,23-12-2022,23-12-2022,18,730.46
20,LAUKAHI,24-12-2022,23-12-2022,5,179.33
20,LAUKAHI,24-12-2022,24-12-2022,24,738.97
20,LAUKAHI,25-12-2022,22-12-2022,2,47.37
20,LAUKAHI,25-12-2022,24-12-2022,4,94.94
20,LAUKAHI,25-12-2022,25-12-2022,22,670.81
20,LAUKAHI,26-12-2022,24-12-2022,1,23.71
20,LAUKAHI,26-12-2022,25-12-2022,7,227.25
20,LAUKAHI,26-12-2022,26-12-2022,16,561.37
20,LAUKAHI,27-12-2022,26-12-2022,4,186.91
20,LAUKAHI,27-12-2022,27-12-2022,21,803.82
20,LAUKAHI,28-12-2022,26-12-2022,2,47.37
20,LAUKAHI,28-12-2022,27-12-2022,5,143.40
20,LAUKAHI,28-12-2022,28-12-2022,22,828.17
20,LAUKAHI,29-12-2022,26-12-2022,1,54.40
20,LAUKAHI,29-12-2022,27-12-2022,1,23.22
20,LAUKAHI,29-12-2022,28-12-2022,4,94.84
20,LAUKAHI,29-12-2022,29-12-2022,25,776.19
20,LAUKAHI,30-12-2022,30-12-2022,36,1098.78
20,LAUKAHI,31-12-2022,30-12-2022,1,23.76
20,LAUKAHI,31-12-2022,31-12-2022,26,1133.63
20,LAUKAHI,02-01-2023,29-12-2022,1,23.76
20,LAUKAHI,02-01-2023,31-12-2022,8,281.45
20,LAUKAHI,02-01-2023,01-01-2023,15,508.50
20,LAUKAHI,02-01-2023,02-01-2023,3,71.18
20,LAUKAHI,03-01-2023,31-12-2022,1,23.66
20,LAUKAHI,03-01-2023,01-01-2023,7,257.94
20,LAUKAHI,03-01-2023,03-01-2023,27,853.45
20,LAUKAHI,04-01-2023,02-01-2023,2,108.75
20,LAUKAHI,04-01-2023,03-01-2023,17,489.20
20,LAUKAHI,04-01-2023,04-01-2023,22,733.52
20,LAUKAHI,05-01-2023,02-01-2023,1,23.76
20,LAUKAHI,05-01-2023,03-01-2023,3,101.67
20,LAUKAHI,05-01-2023,04-01-2023,11,257.30
20,LAUKAHI,05-01-2023,05-01-2023,21,742.24
20,LAUKAHI,06-01-2023,03-01-2023,1,23.71
20,LAUKAHI,06-01-2023,04-01-2023,1,54.35
20,LAUKAHI,06-01-2023,05-01-2023,12,340.95
20,LAUKAHI,06-01-2023,06-01-2023,24,875.54
20,LAUKAHI,07-01-2023,04-01-2023,1,23.76
20,LAUKAHI,07-01-2023,05-01-2023,5,114.15
20,LAUKAHI,07-01-2023,06-01-2023,8,312.44
20,LAUKAHI,07-01-2023,07-01-2023,21,713.09
20,LAUKAHI,08-01-2023,06-01-2023,3,101.92
20,LAUKAHI,08-01-2023,07-01-2023,6,203.89
20,LAUKAHI,08-01-2023,08-01-2023,19,542.61
20,LAUKAHI,09-01-2023,07-01-2023,3,71.08
20,LAUKAHI,09-01-2023,08-01-2023,6,228.19
20,LAUKAHI,09-01-2023,09-01-2023,17,587.06
20,LAUKAHI,10-01-2023,08-01-2023,3,129.14
20,LAUKAHI,10-01-2023,09-01-2023,3,71.08
20,LAUKAHI,10-01-2023,10-01-2023,17,706.06
20,LAUKAHI,11-01-2023,09-01-2023,6,188.88
20,LAUKAHI,11-01-2023,10-01-2023,9,244.13
20,LAUKAHI,11-01-2023,11-01-2023,25,806.73
20,LAUKAHI,12-01-2023,10-01-2023,1,23.71
20,LAUKAHI,12-01-2023,11-01-2023,2,47.47
20,LAUKAHI,12-01-2023,12-01-2023,24,722.84
20,LAUKAHI,13-01-2023,10-01-2023,1,23.76
20,LAUKAHI,13-01-2023,11-01-2023,2,74.20
20,LAUKAHI,13-01-2023,12-01-2023,4,125.38
20,LAUKAHI,13-01-2023,13-01-2023,26,892.02
20,LAUKAHI,14-01-2023,11-01-2023,2,78.11
20,LAUKAHI,14-01-2023,12-01-2023,2,45.04
20,LAUKAHI,14-01-2023,13-01-2023,2,47.52
20,LAUKAHI,14-01-2023,14-01-2023,26,922.52
20,LAUKAHI,15-01-2023,13-01-2023,2,47.37
20,LAUKAHI,15-01-2023,14-01-2023,3,101.18
20,LAUKAHI,15-01-2023,15-01-2023,28,751.99
20,LAUKAHI,16-01-2023,14-01-2023,2,78.11
20,LAUKAHI,16-01-2023,15-01-2023,4,94.74
20,LAUKAHI,16-01-2023,16-01-2023,27,885.54
20,LAUKAHI,17-01-2023,16-01-2023,6,172.90
20,LAUKAHI,17-01-2023,17-01-2023,22,797.63
20,LAUKAHI,18-01-2023,15-01-2023,1,23.26
20,LAUKAHI,18-01-2023,16-01-2023,2,77.81
20,LAUKAHI,18-01-2023,17-01-2023,4,156.22
20,LAUKAHI,18-01-2023,18-01-2023,28,938.84
20,LAUKAHI,19-01-2023,18-01-2023,4,155.87
20,LAUKAHI,19-01-2023,19-01-2023,14,453.51
20,LAUKAHI,20-01-2023,17-01-2023,3,132.31
20,LAUKAHI,20-01-2023,18-01-2023,7,164.09
20,LAUKAHI,20-01-2023,19-01-2023,16,620.03
20,LAUKAHI,20-01-2023,20-01-2023,10,451.83
20,LAUKAHI,22-01-2023,18-01-2023,1,23.76
20,LAUKAHI,22-01-2023,19-01-2023,3,71.18
20,LAUKAHI,22-01-2023,20-01-2023,5,148.94
20,LAUKAHI,22-01-2023,21-01-2023,9,305.61
20,LAUKAHI,22-01-2023,22-01-2023,8,343.33
20,LAUKAHI,23-01-2023,21-01-2023,9,274.97
20,LAUKAHI,24-01-2023,20-01-2023,3,132.46
20,LAUKAHI,24-01-2023,21-01-2023,19,634.67
20,LAUKAHI,24-01-2023,22-01-2023,17,647.99
20,LAUKAHI,24-01-2023,24-01-2023,12,437.57
20,LAUKAHI,25-01-2023,22-01-2023,6,172.65
20,LAUKAHI,25-01-2023,23-01-2023,5,210.57
20,LAUKAHI,25-01-2023,24-01-2023,14,391.58
20,LAUKAHI,25-01-2023,25-01-2023,16,654.82
20,LAUKAHI,26-01-2023,23-01-2023,4,125.63
20,LAUKAHI,26-01-2023,24-01-2023,6,230.22
20,LAUKAHI,26-01-2023,25-01-2023,13,396.24
20,LAUKAHI,26-01-2023,26-01-2023,1,23.66
21,CHAKLAKHIPUR- I,14-11-2022,13-11-2022,7,161.02
21,CHAKLAKHIPUR- I,14-11-2022,14-11-2022,1,21.04
21,CHAKLAKHIPUR- I,15-11-2022,13-11-2022,3,70.98
21,CHAKLAKHIPUR- I,15-11-2022,14-11-2022,5,144.68
21,CHAKLAKHIPUR- I,15-11-2022,15-11-2022,4,121.52
21,CHAKLAKHIPUR- I,16-11-2022,13-11-2022,6,138.35
21,CHAKLAKHIPUR- I,16-11-2022,14-11-2022,3,70.98
21,CHAKLAKHIPUR- I,16-11-2022,15-11-2022,10,286.55
21,CHAKLAKHIPUR- I,16-11-2022,16-11-2022,5,116.66
21,CHAKLAKHIPUR- I,18-11-2022,14-11-2022,2,45.99
21,CHAKLAKHIPUR- I,18-11-2022,15-11-2022,5,104.30
21,CHAKLAKHIPUR- I,18-11-2022,16-11-2022,5,167.11
21,CHAKLAKHIPUR- I,18-11-2022,17-11-2022,7,279.67
21,CHAKLAKHIPUR- I,19-11-2022,14-11-2022,2,39.65
21,CHAKLAKHIPUR- I,19-11-2022,15-11-2022,1,54.30
21,CHAKLAKHIPUR- I,19-11-2022,16-11-2022,9,258.34
21,CHAKLAKHIPUR- I,19-11-2022,17-11-2022,11,370.11
21,CHAKLAKHIPUR- I,19-11-2022,18-11-2022,3,70.93
21,CHAKLAKHIPUR- I,20-11-2022,14-11-2022,1,51.93
21,CHAKLAKHIPUR- I,20-11-2022,16-11-2022,7,158.05
21,CHAKLAKHIPUR- I,20-11-2022,17-11-2022,8,309.52
21,CHAKLAKHIPUR- I,20-11-2022,18-11-2022,9,312.15
21,CHAKLAKHIPUR- I,20-11-2022,19-11-2022,2,46.63
21,CHAKLAKHIPUR- I,20-11-2022,20-11-2022,2,108.60
21,CHAKLAKHIPUR- I,21-11-2022,15-11-2022,2,41.19
21,CHAKLAKHIPUR- I,21-11-2022,16-11-2022,3,69.25
21,CHAKLAKHIPUR- I,21-11-2022,17-11-2022,3,87.21
21,CHAKLAKHIPUR- I,21-11-2022,18-11-2022,6,225.32
21,CHAKLAKHIPUR- I,21-11-2022,19-11-2022,3,98.36
21,CHAKLAKHIPUR- I,21-11-2022,20-11-2022,2,103.11
21,CHAKLAKHIPUR- I,21-11-2022,21-11-2022,3,132.56
21,CHAKLAKHIPUR- I,22-11-2022,16-11-2022,2,75.14
21,CHAKLAKHIPUR- I,22-11-2022,17-11-2022,1,20.29
21,CHAKLAKHIPUR- I,22-11-2022,18-11-2022,1,23.76
21,CHAKLAKHIPUR- I,22-11-2022,19-11-2022,4,90.74
21,CHAKLAKHIPUR- I,22-11-2022,20-11-2022,6,307.49
21,CHAKLAKHIPUR- I,22-11-2022,21-11-2022,3,100.38
21,CHAKLAKHIPUR- I,22-11-2022,22-11-2022,12,319.62
21,CHAKLAKHIPUR- I,23-11-2022,18-11-2022,1,54.45
21,CHAKLAKHIPUR- I,23-11-2022,19-11-2022,2,71.92
21,CHAKLAKHIPUR- I,23-11-2022,21-11-2022,8,270.81
21,CHAKLAKHIPUR- I,23-11-2022,22-11-2022,4,119.59
21,CHAKLAKHIPUR- I,23-11-2022,23-11-2022,11,433.61
21,CHAKLAKHIPUR- I,24-11-2022,19-11-2022,1,49.50
21,CHAKLAKHIPUR- I,24-11-2022,20-11-2022,3,129.59
21,CHAKLAKHIPUR- I,24-11-2022,21-11-2022,4,213.49
21,CHAKLAKHIPUR- I,24-11-2022,22-11-2022,5,117.61
21,CHAKLAKHIPUR- I,24-11-2022,23-11-2022,2,68.85
21,CHAKLAKHIPUR- I,24-11-2022,24-11-2022,5,210.67
21,CHAKLAKHIPUR- I,25-11-2022,21-11-2022,2,77.96
21,CHAKLAKHIPUR- I,25-11-2022,22-11-2022,4,92.76
21,CHAKLAKHIPUR- I,25-11-2022,23-11-2022,4,91.03
21,CHAKLAKHIPUR- I,25-11-2022,24-11-2022,10,389.31
21,CHAKLAKHIPUR- I,25-11-2022,25-11-2022,15,433.36
21,CHAKLAKHIPUR- I,26-11-2022,21-11-2022,1,23.71
21,CHAKLAKHIPUR- I,26-11-2022,23-11-2022,3,68.16
21,CHAKLAKHIPUR- I,26-11-2022,24-11-2022,7,160.33
21,CHAKLAKHIPUR- I,26-11-2022,25-11-2022,9,239.87
21,CHAKLAKHIPUR- I,26-11-2022,26-11-2022,17,521.08
21,CHAKLAKHIPUR- I,27-11-2022,23-11-2022,2,89.74
21,CHAKLAKHIPUR- I,27-11-2022,24-11-2022,2,47.37
21,CHAKLAKHIPUR- I,27-11-2022,25-11-2022,6,171.61
21,CHAKLAKHIPUR- I,27-11-2022,26-11-2022,9,209.82
21,CHAKLAKHIPUR- I,27-11-2022,27-11-2022,17,824.56
21,CHAKLAKHIPUR- I,28-11-2022,24-11-2022,4,121.03
21,CHAKLAKHIPUR- I,28-11-2022,25-11-2022,7,162.90
21,CHAKLAKHIPUR- I,28-11-2022,26-11-2022,8,215.03
21,CHAKLAKHIPUR- I,28-11-2022,27-11-2022,8,337.34
21,CHAKLAKHIPUR- I,28-11-2022,28-11-2022,9,392.93
21,CHAKLAKHIPUR- I,29-11-2022,25-11-2022,1,23.76
21,CHAKLAKHIPUR- I,29-11-2022,26-11-2022,7,161.91
21,CHAKLAKHIPUR- I,29-11-2022,27-11-2022,2,73.90
21,CHAKLAKHIPUR- I,29-11-2022,28-11-2022,12,422.49
21,CHAKLAKHIPUR- I,29-11-2022,29-11-2022,9,454.95
21,CHAKLAKHIPUR- I,30-11-2022,26-11-2022,2,47.02
21,CHAKLAKHIPUR- I,30-11-2022,27-11-2022,1,23.66
21,CHAKLAKHIPUR- I,30-11-2022,28-11-2022,4,174.14
21,CHAKLAKHIPUR- I,30-11-2022,29-11-2022,11,348.92
21,CHAKLAKHIPUR- I,30-11-2022,30-11-2022,18,638.34
21,CHAKLAKHIPUR- I,01-12-2022,27-11-2022,1,42.87
21,CHAKLAKHIPUR- I,01-12-2022,28-11-2022,2,103.55
21,CHAKLAKHIPUR- I,01-12-2022,29-11-2022,10,432.33
21,CHAKLAKHIPUR- I,01-12-2022,30-11-2022,10,247.19
21,CHAKLAKHIPUR- I,01-12-2022,01-12-2022,6,263.24
21,CHAKLAKHIPUR- I,02-12-2022,28-11-2022,1,23.66
21,CHAKLAKHIPUR- I,02-12-2022,29-11-2022,4,201.76
21,CHAKLAKHIPUR- I,02-12-2022,30-11-2022,6,167.40
21,CHAKLAKHIPUR- I,02-12-2022,01-12-2022,12,514.11
21,CHAKLAKHIPUR- I,02-12-2022,02-12-2022,8,289.13
21,CHAKLAKHIPUR- I,03-12-2022,29-11-2022,5,204.43
21,CHAKLAKHIPUR- I,03-12-2022,30-11-2022,5,109.54
21,CHAKLAKHIPUR- I,03-12-2022,01-12-2022,4,153.50
21,CHAKLAKHIPUR- I,03-12-2022,02-12-2022,7,217.60
21,CHAKLAKHIPUR- I,03-12-2022,03-12-2022,7,313.63
21,CHAKLAKHIPUR- I,04-12-2022,30-11-2022,3,66.58
21,CHAKLAKHIPUR- I,04-12-2022,01-12-2022,5,144.49
21,CHAKLAKHIPUR- I,04-12-2022,02-12-2022,9,343.52
21,CHAKLAKHIPUR- I,04-12-2022,03-12-2022,6,257.89
21,CHAKLAKHIPUR- I,04-12-2022,04-12-2022,6,289.67
21,CHAKLAKHIPUR- I,05-12-2022,01-12-2022,1,23.56
21,CHAKLAKHIPUR- I,05-12-2022,02-12-2022,7,222.01
21,CHAKLAKHIPUR- I,05-12-2022,03-12-2022,6,218.29
21,CHAKLAKHIPUR- I,05-12-2022,04-12-2022,6,231.26
21,CHAKLAKHIPUR- I,05-12-2022,05-12-2022,12,466.79
21,CHAKLAKHIPUR- I,06-12-2022,02-12-2022,1,53.46
21,CHAKLAKHIPUR- I,06-12-2022,03-12-2022,3,71.08
21,CHAKLAKHIPUR- I,06-12-2022,04-12-2022,7,220.76
21,CHAKLAKHIPUR- I,06-12-2022,05-12-2022,6,226.71
21,CHAKLAKHIPUR- I,06-12-2022,06-12-2022,11,587.76
21,CHAKLAKHIPUR- I,07-12-2022,04-12-2022,2,76.97
21,CHAKLAKHIPUR- I,07-12-2022,05-12-2022,4,182.06
21,CHAKLAKHIPUR- I,07-12-2022,06-12-2022,6,258.94
21,CHAKLAKHIPUR- I,07-12-2022,07-12-2022,14,610.73
21,CHAKLAKHIPUR- I,08-12-2022,04-12-2022,2,77.02
21,CHAKLAKHIPUR- I,08-12-2022,05-12-2022,3,117.90
21,CHAKLAKHIPUR- I,08-12-2022,06-12-2022,7,302.29
21,CHAKLAKHIPUR- I,08-12-2022,07-12-2022,4,182.85
21,CHAKLAKHIPUR- I,08-12-2022,08-12-2022,11,510.50
21,CHAKLAKHIPUR- I,09-12-2022,06-12-2022,2,77.37
21,CHAKLAKHIPUR- I,09-12-2022,07-12-2022,8,330.71
21,CHAKLAKHIPUR- I,09-12-2022,08-12-2022,5,178.20
21,CHAKLAKHIPUR- I,09-12-2022,09-12-2022,11,521.32
21,CHAKLAKHIPUR- I,10-12-2022,07-12-2022,4,124.64
21,CHAKLAKHIPUR- I,10-12-2022,08-12-2022,8,329.22
21,CHAKLAKHIPUR- I,10-12-2022,09-12-2022,7,274.03
21,CHAKLAKHIPUR- I,10-12-2022,10-12-2022,10,354.76
21,CHAKLAKHIPUR- I,11-12-2022,09-12-2022,6,220.97
21,CHAKLAKHIPUR- I,11-12-2022,10-12-2022,12,447.43
21,CHAKLAKHIPUR- I,11-12-2022,11-12-2022,13,485.34
21,CHAKLAKHIPUR- I,12-12-2022,10-12-2022,4,90.73
21,CHAKLAKHIPUR- I,12-12-2022,11-12-2022,1,53.46
21,CHAKLAKHIPUR- I,12-12-2022,12-12-2022,12,608.60
21,CHAKLAKHIPUR- I,13-12-2022,10-12-2022,8,211.31
21,CHAKLAKHIPUR- I,13-12-2022,11-12-2022,2,76.72
21,CHAKLAKHIPUR- I,13-12-2022,12-12-2022,5,237.45
21,CHAKLAKHIPUR- I,13-12-2022,13-12-2022,13,573.40
21,CHAKLAKHIPUR- I,14-12-2022,11-12-2022,3,131.08
21,CHAKLAKHIPUR- I,14-12-2022,12-12-2022,2,77.22
21,CHAKLAKHIPUR- I,14-12-2022,13-12-2022,5,237.90
21,CHAKLAKHIPUR- I,14-12-2022,14-12-2022,25,910.74
21,CHAKLAKHIPUR- I,15-12-2022,12-12-2022,2,103.75
21,CHAKLAKHIPUR- I,15-12-2022,13-12-2022,7,255.02
21,CHAKLAKHIPUR- I,15-12-2022,14-12-2022,11,286.41
21,CHAKLAKHIPUR- I,15-12-2022,15-12-2022,19,713.69
21,CHAKLAKHIPUR- I,16-12-2022,13-12-2022,3,94.15
21,CHAKLAKHIPUR- I,16-12-2022,14-12-2022,3,70.39
21,CHAKLAKHIPUR- I,16-12-2022,15-12-2022,8,274.57
21,CHAKLAKHIPUR- I,16-12-2022,16-12-2022,22,712.15
21,CHAKLAKHIPUR- I,17-12-2022,14-12-2022,1,22.77
21,CHAKLAKHIPUR- I,17-12-2022,15-12-2022,1,22.97
21,CHAKLAKHIPUR- I,17-12-2022,16-12-2022,7,226.51
21,CHAKLAKHIPUR- I,17-12-2022,17-12-2022,19,988.11
21,CHAKLAKHIPUR- I,18-12-2022,16-12-2022,2,47.07
21,CHAKLAKHIPUR- I,18-12-2022,17-12-2022,1,53.66
21,CHAKLAKHIPUR- I,18-12-2022,18-12-2022,22,776.59
21,CHAKLAKHIPUR- I,19-12-2022,16-12-2022,2,78.11
21,CHAKLAKHIPUR- I,19-12-2022,17-12-2022,2,93.06
21,CHAKLAKHIPUR- I,19-12-2022,18-12-2022,2,47.32
21,CHAKLAKHIPUR- I,19-12-2022,19-12-2022,22,901.77
21,CHAKLAKHIPUR- I,20-12-2022,18-12-2022,2,77.66
21,CHAKLAKHIPUR- I,20-12-2022,19-12-2022,3,101.67
21,CHAKLAKHIPUR- I,20-12-2022,20-12-2022,19,816.34
21,CHAKLAKHIPUR- I,21-12-2022,18-12-2022,2,43.41
21,CHAKLAKHIPUR- I,21-12-2022,19-12-2022,1,54.25
21,CHAKLAKHIPUR- I,21-12-2022,20-12-2022,5,205.62
21,CHAKLAKHIPUR- I,21-12-2022,21-12-2022,22,899.12
21,CHAKLAKHIPUR- I,22-12-2022,19-12-2022,1,50.49
21,CHAKLAKHIPUR- I,22-12-2022,21-12-2022,7,220.48
21,CHAKLAKHIPUR- I,22-12-2022,22-12-2022,19,776.65
21,CHAKLAKHIPUR- I,23-12-2022,20-12-2022,1,23.76
21,CHAKLAKHIPUR- I,23-12-2022,22-12-2022,4,181.96
21,CHAKLAKHIPUR- I,23-12-2022,23-12-2022,6,234.43
21,CHAKLAKHIPUR- I,24-12-2022,21-12-2022,1,23.07
21,CHAKLAKHIPUR- I,24-12-2022,22-12-2022,4,151.72
21,CHAKLAKHIPUR- I,24-12-2022,23-12-2022,18,599.78
